RYDQ,Yes-Yes-Yes
n7HA,No-No-No
avzC,No-No-No
6Pe9,No-No-No
w5pU,No-No-No
Mzbs,No-No-No
jcdx,No-No-No
xC34,Yes-Yes-Yes
BSo7,Yes-Yes-Yes
SAFy,No-No-No
82e9,No-No-No
ymeN,Yes-Yes-Yes
ry7m,No-No-No
Xsob,Yes-Yes-Yes
1A50,No-No-No
QxOm,No-No-No
CAWQ,No-No-No
Hr4V,No-No-No
xYe8,No-No-No
TdP0,No-No-No
9rjN,Yes-Yes-Yes
WrUm,No-No-No
dlH2,No-No-No
jMfG,No-No-No
xkwQ,No-No-No
p4Yr,No-No-No
79A1,No-No-No
rwTJ,No-No-No
Dsj9,No-No-No
aAD3,No-No-No
n6cm,Yes-Yes-Yes
Doko,No-No-No
0sqH,No-No-No
cvwR,Yes-Yes-Yes
LYUp,No-No-No
0D5f,No-No-No
Ga1B,No-No-No
hH4C,No-No-No
rY88,Yes-Yes-Yes
5vsl,No-No-No
aBKG,No-No-No
XLGc,No-No-No
2wb6,Yes-Yes-Yes
4cVq,No-No-No
ANc5,No-No-No
nxZ2,Yes-Yes-Yes
H1qa,No-No-No
6axU,No-No-No
NOuM,Yes-Yes-Yes
KGNL,Yes-Yes-Yes
1Q1r,No-No-No
DFQa,No-No-No
UeXY,No-No-No
X4pR,Yes-Yes-Yes
4uks,Yes-Yes-Yes
HQ8i,No-No-No
rbGf,Yes-Yes-Yes
mvwL,No-No-No
H1qS,No-No-No
wh6F,No-No-No
kovF,No-Yes-Yes
hq65,No-No-No
imb7,No-No-No
7PKW,Yes-Yes-Yes
IL27,No-No-Yes
n0Mw,No-Yes-Yes
2Oe9,No-No-No
ygLh,Yes-Yes-Yes
jEXM,No-No-No
XTN9,No-No-No
vzmb,No-No-No
YKS1,No-No-No
NrPP,No-No-No
rAB9,No-No-No
2FQD,No-No-No
KXXe,No-No-No
XUfh,No-No-No
UWEI,Yes-Yes-Yes
h8c5,Yes-Yes-Yes
d58F,Yes-Yes-Yes
q6wO,Yes-Yes-Yes
2jtb,No-No-No
NK7Z,No-No-No
Bmn9,No-No-No
Dnkf,Yes-Yes-Yes
d8Qh,No-No-No
C7dP,No-No-No
1O97,No-No-No
UvMO,No-Yes-Yes
KfQ8,No-No-No
Mk6V,No-No-No
df9i,No-No-No
LMFR,No-No-No
lG8z,No-No-No
TOt1,No-No-No
Iakp,Yes-Yes-Yes
Y1OF,No-No-No
kDHk,No-No-No
06vU,No-No-No
LEy2,Yes-Yes-Yes
gUoL,Yes-Yes-Yes
Hd3c,Yes-Yes-Yes
FwhJ,Yes-Yes-Yes
Gd1s,No-No-No
4En6,Yes-Yes-Yes
3TdH,Yes-Yes-Yes
OO6b,No-No-No
xHhj,No-No-No
mQ7b,Yes-Yes-Yes
EU5u,Yes-Yes-Yes
jtCt,No-No-No
5hW9,No-No-No
NZ2B,Yes-Yes-Yes
dKjh,Yes-Yes-Yes
VPQ5,Yes-Yes-Yes
URN7,No-No-No
hkGz,No-No-No
1dxs,No-No-No
pIyJ,No-No-No
59Ht,Yes-Yes-Yes
ikeY,No-No-No
8nUE,No-No-No
joYX,No-No-No
Ae2q,No-No-No
G8Jo,No-No-No
9rLb,Yes-Yes-Yes
Im9N,No-No-No
xr5F,No-No-No
KQr3,No-No-Yes
fIsk,No-No-No
cMnH,No-No-No
zJj7,Yes-Yes-Yes
RskU,No-No-No
mZfr,No-No-No
lxI5,No-No-No
fZRb,No-No-Yes
GnDC,No-No-No
b7IO,No-No-No
WA2c,Yes-Yes-Yes
AU9I,No-Yes-Yes
CQUE,No-No-No
v4xy,Yes-Yes-Yes
pEoz,No-Yes-Yes
a0sR,No-No-No
Gjt1,No-No-No
yqfz,No-No-No
nOXu,No-No-No
6KvF,No-No-No
M46E,Yes-Yes-Yes
inIf,No-No-No
mGAL,No-No-No
h4Ie,No-No-No
Huzl,No-No-No
DCij,No-No-No
gxkk,Yes-Yes-Yes
IvhX,No-No-No
rSyy,Yes-Yes-Yes
lvxu,No-No-No
vQvG,No-No-No
uC36,No-No-No
gtW1,No-No-No
4lj7,No-No-No
LFe7,No-No-No
JzxB,Yes-Yes-Yes
zeAT,No-No-No
QSvv,No-No-No
Er2l,No-No-No
c3rb,No-No-No
wJg8,No-No-No
kBrz,No-No-No
aBli,No-No-No
cmRe,No-No-No
cMhf,No-No-No
OUJQ,No-No-No
3Fg5,Yes-Yes-Yes
7eQR,Yes-Yes-Yes
7MPd,No-No-No
vp8c,No-No-No
Ont3,No-No-No
jiFP,Yes-Yes-Yes
1UKv,No-No-No
X3Rn,No-No-Yes
l9Wh,No-No-No
5UB3,No-No-No
8kCD,Yes-Yes-Yes
VKu6,No-No-No
YxE8,No-No-No
qhKs,No-No-Yes
yQK9,No-No-No
3VEr,No-No-No
Aqga,No-No-No
jvJX,No-No-No
mL2K,Yes-Yes-Yes
QlXG,No-No-No
gJkZ,No-No-No
DpHZ,No-No-No
enN5,No-No-No
7A8X,No-No-No
1adb,No-No-No
5dJG,No-No-No
x8xk,No-No-No
bTy5,No-No-No
yxnd,Yes-Yes-Yes
M9CD,No-No-No
yt1j,No-No-No
Op44,No-No-No
iPUb,No-No-No
l540,No-No-No
nTrY,No-No-No
yRWS,No-No-No
ZI71,No-No-No
1WaT,No-No-No
UV4c,Yes-Yes-Yes
zQ1k,Yes-Yes-Yes
yf0i,Yes-Yes-Yes
7hKN,No-No-No
CR3a,No-Yes-Yes
n44U,No-No-No
cL2V,No-No-No
oGL2,No-No-No
x5xM,No-No-No
eVSJ,No-No-No
ryor,No-No-No
yj32,No-No-No
uEcI,No-No-No
jIBP,No-No-No
emND,Yes-Yes-Yes
fMMa,No-No-No
N4eT,No-No-No
beAN,Yes-Yes-Yes
9rcF,No-No-No
c9fC,No-No-No
wywZ,No-No-No
BzqJ,No-Yes-Yes
0jkJ,No-No-No
hk7F,No-No-No
6QEC,No-No-No
pkab,No-No-No
GLzr,Yes-Yes-Yes
lo60,No-No-No
SjVN,Yes-Yes-Yes
8y47,No-No-No
9cko,No-No-No
Gv6P,Yes-Yes-Yes
wtQv,No-No-No
LiyQ,Yes-Yes-Yes
qbFC,No-No-No
F6Ht,No-No-No
GWza,Yes-Yes-Yes
JVez,Yes-Yes-Yes
yjLx,No-No-No
vD5c,No-No-No
n488,No-No-No
mNnb,No-No-No
LAzj,No-No-No
aaR2,No-No-No
eqz9,Yes-Yes-Yes
NuRT,No-No-No
1HJx,No-No-No
kNNO,No-No-No
hivL,No-No-No
C8oR,No-No-No
F0xc,No-No-No
aeNg,No-No-No
IHB7,No-No-No
xrqs,No-No-No
UyE5,No-No-No
Yo41,No-No-No
8cWx,No-No-No
lk3n,No-No-No
a8BR,No-No-No
xXwB,No-No-No
lYo4,No-No-No
9q8N,No-No-No
clZy,Yes-Yes-Yes
a5QH,No-No-No
uSpi,No-No-No
Brx5,No-No-No
bN4f,No-No-No
1ZM0,No-No-No
PNZl,No-No-No
Yl7g,No-No-No
KRqm,No-No-No
ik0i,No-No-No
jqTn,No-No-No
RXLl,Yes-Yes-Yes
2V56,No-No-No
Rz6L,No-No-No
EGS4,No-No-No
SPgO,No-No-No
dC2Y,Yes-Yes-Yes
l9FL,No-No-No
oF4b,No-No-No
LjTu,No-No-No
E3h1,Yes-Yes-Yes
Uptj,Yes-Yes-Yes
JRBz,No-No-No
0bhv,No-No-No
pmkx,No-No-No
xNjR,No-No-No
bgha,No-No-No
xiBv,No-No-No
ZkEY,No-No-No
1Nmd,No-No-No
yzGd,No-Yes-Yes
2UJB,No-No-No
rTUK,No-No-No
BkLm,No-No-No
OIAR,No-No-No
NCPJ,No-No-No
oLaB,No-No-No
K5sa,No-No-No
aaRB,Yes-Yes-Yes
cpU9,No-No-No
d888,No-No-Yes
GIt0,No-No-No
BjKE,No-No-No
8rHy,No-No-No
tHFX,No-Yes-Yes
BQ8c,No-No-No
f4K0,Yes-Yes-Yes
zu1Z,No-No-No
GdUr,No-No-No
TCDZ,No-No-No
nYw6,No-No-No
SemY,Yes-Yes-Yes
cCx4,No-No-No
Lm3i,No-No-No
12bk,No-No-No
l0J7,No-No-No
l42C,No-No-No
Gg4H,No-No-No
JFg3,No-No-No
0Tga,No-No-No
RohA,No-No-No
j1CD,No-No-No
dgdf,Can't Judge-Can't Judge-Can't Judge
cQy7,No-No-No
oRK5,No-No-No
e69g,No-No-No
sfki,No-No-No
5Kh0,No-No-No
FUy7,No-No-No
s52T,No-No-No
pAGx,Yes-Yes-Yes
gKTT,No-No-No
q3jh,No-Yes-Yes
cRQJ,Yes-Yes-Yes
M6IO,No-No-No
vwGb,No-No-Yes
yMoc,No-No-No
CKk2,No-No-No
tq3n,No-No-No
HmqQ,Yes-Yes-Yes
u0Fv,No-No-No
tuLv,No-No-No
XmHr,No-No-No
udZQ,No-No-No
oBzS,No-No-No
wTbD,No-No-Yes
bLw3,No-No-No
8m9X,No-No-No
5pRz,No-No-No
wG4f,Yes-Yes-Yes
faBY,No-No-No
m9pL,Yes-Yes-Yes
jffR,No-No-No
AxEd,No-No-No
eoij,No-No-No
uLgC,No-No-No
6hhX,Yes-Yes-Yes
hzBt,Can't Judge-Can't Judge-No
431J,No-No-No
8v9T,Yes-Yes-Yes
eMoz,No-No-No
Cs7J,No-No-No
ALnf,Yes-Yes-Yes
jmed,Yes-Yes-Yes
g9eq,No-No-No
0xpW,Yes-Yes-Yes
2ZcM,Yes-Yes-Yes
Knls,No-No-No
NdrW,No-Yes-Yes
7g0l,Yes-Yes-Yes
TjDu,Yes-Yes-Yes
d1Im,No-No-No
nOoy,Yes-Yes-Yes
DT4i,Yes-Yes-Yes
Vtvh,Yes-Yes-Yes
vDzh,No-No-No
SKtk,No-No-No
jNF8,No-No-No
FWxI,No-No-No
nRA7,Can't Judge-Can't Judge-Can't Judge
vj7y,No-No-No
aFOe,No-No-No
FD9g,No-No-No
qJf3,No-No-Yes
tUii,No-No-No
QKRC,No-No-No
GS8l,No-No-No
ZqdH,No-No-No
yGTH,No-No-No
7UJ3,No-No-No
R8SQ,No-Yes-Yes
TUz6,No-No-No
ny0q,No-No-No
Q02X,Yes-Yes-Yes
uUwY,No-No-No
ncFq,No-No-No
dSi8,No-No-No
F4sT,Yes-Yes-Yes
w1kd,No-No-No
xmtb,No-No-No
rEz8,No-No-No
29a8,No-No-No
q3LQ,No-No-No
rvM1,No-No-No
h0pH,No-No-No
EEWx,Yes-Yes-Yes
meUp,No-No-No
B3iK,No-No-No
pq6u,No-No-No
b74n,No-No-No
NMDy,No-No-No
vMiF,Yes-Yes-Yes
1W68,No-No-No
nWM6,Yes-Yes-Yes
RRwV,Yes-Yes-Yes
qbEP,Yes-Yes-Yes
kCe9,No-No-No
tCGV,No-No-No
IINw,No-No-No
ZXGZ,No-No-No
eDjD,No-No-No
iV4z,No-No-No
SvNz,No-No-No
hUXJ,Yes-Yes-Yes
4ckL,No-No-No
TA3f,No-No-No
x0FW,No-No-No
uhEo,No-No-No
iJoo,No-No-No
RnPx,No-No-No
OhLA,Yes-Yes-Yes
dG6b,Yes-Yes-Yes
1uMi,No-No-No
B5MH,Yes-Yes-Yes
R2LU,No-No-No
gbHl,No-No-No
xbN3,Yes-Yes-Yes
XYcU,Yes-Yes-Yes
S9NV,No-No-No
FLlK,Yes-Yes-Yes
eRnA,No-No-No
EVqr,No-No-No
mCEl,No-No-No
HmIZ,No-No-No
ttDc,No-No-No
UFLF,No-No-No
k0Ik,No-No-No
2VMG,No-No-No
Ks2I,No-No-No
7HAr,No-No-No
BrqN,No-No-No
90l0,No-No-No
Il9g,No-No-No
QnqW,Yes-Yes-Yes
JVAB,No-No-No
9Gvj,No-No-No
iYdx,No-No-No
WMQg,No-No-No
K12A,No-No-No
h9Ob,No-No-No
rHvx,No-No-No
gmH7,No-No-No
ec7z,No-No-No
BcHc,No-No-No
Soax,No-No-No
hqCy,No-No-No
9Fo3,No-No-No
mm0Z,Can't Judge-Can't Judge-Can't Judge
LCJC,Yes-Yes-Yes
9jBW,Yes-Yes-Yes
83wy,No-No-No
7aBp,No-Yes-Yes
Pq7m,No-No-No
hf8p,No-No-No
LS23,No-No-No
m4x2,Yes-Yes-Yes
9lgR,No-No-No
qRY4,No-No-No
tDFg,No-No-No
I3Dq,No-No-No
u8eL,No-No-No
yEws,No-No-No
MFRe,No-No-No
RNrg,Yes-Yes-Yes
MJkY,Yes-Yes-Yes
oWyv,No-No-No
JAZI,Yes-Yes-Yes
WkC3,Yes-Yes-Yes
j4UO,No-No-No
9Vhv,Yes-Yes-Yes
Q3uh,No-No-No
lg9y,Yes-Yes-Yes
CBDf,No-No-No
gxlZ,No-No-No
E3ep,No-No-No
bR5Q,No-No-No
IKOr,Yes-Yes-Yes
p8OM,No-No-No
5lqi,Yes-Yes-Yes
zdPh,No-No-No
ki4I,No-No-No
GUrY,No-No-No
BHTM,No-No-No
CnEF,No-No-No
fHQ2,No-No-No
7CAz,No-No-No
jqmG,Yes-Yes-Yes
YXiU,No-No-No
Fkp4,Yes-Yes-Yes
GQl2,No-No-No
1ivn,Yes-Yes-Yes
N4cH,No-Yes-Yes
Uqw4,No-No-No
Eq5A,No-No-No
8Ft9,No-No-No
dODL,No-No-No
hdyy,Yes-Yes-Yes
wPfZ,No-No-No
q4sc,No-No-No
dTtg,No-No-No
WfTz,Yes-Yes-Yes
HJ9T,No-No-No-No
7zOa,No-No-No
iwcl,No-No-No
0rSm,No-No-No
Ay7Q,No-Yes-Yes
UFUn,No-No-No
NoN5,No-No-No
49kn,No-No-No
31Vi,No-No-No
th0C,No-No-No
qfgn,Yes-Yes-Yes
uABV,No-No-No
6pfU,No-No-No
nZAU,Can't Judge-Can't Judge-No
1PP2,No-No-No
i6Ce,No-No-No
NLQO,No-No-Yes
tuR4,No-No-No
BQFn,No-No-No
xo8A,Yes-Yes-Yes
4tA0,No-No-No
4TLt,Yes-Yes-Yes
8mDM,No-No-No
oI8t,No-No-No
Q3X1,No-No-No
npmg,No-No-No
2JBU,No-No-No
HX8o,No-No-No
uq5K,No-No-No
Fdi4,No-No-No
5mej,No-No-No
XZka,No-No-No
72Bt,No-No-No
bEsx,Yes-Yes-Yes
3S5p,Yes-Yes-Yes
Bm0I,No-No-No
OZKu,No-No-No
esDQ,No-No-No
1ckd,Yes-Yes-Yes
21dH,No-No-No
6cjp,No-No-No
UGJ7,No-No-No
kL8z,No-No-No
J0gL,No-No-No
z7zA,Yes-Yes-Yes
xDo0,No-No-No
fN9S,No-No-No
fArK,No-No-No
mpP2,No-No-No
VSmv,No-No-No
JbZU,Yes-Yes-Yes
Jv6b,No-No-No
0aO4,No-No-No
yjWU,No-No-No
tSrj,Yes-Yes-Yes
bGV3,No-No-No
tqMv,No-No-No
PikR,No-No-No
MGHr,No-No-No
xar1,No-No-No
t3VE,Yes-Yes-Yes
4kJv,No-No-No
hoeX,No-No-No
GsHk,Yes-Yes-Yes
eO6O,No-No-No
1wQs,Yes-Yes-Yes
dwTj,No-No-No
5RR8,No-No-No
IDG0,No-No-No
D3m3,No-No-No
mdnB,No-No-No
z2zh,No-No-No
zQ83,Yes-Yes-Yes
W9Bq,No-No-No
ZtlL,Yes-Yes-Yes
5GqG,No-No-No
7uO4,No-No-No
D9OJ,No-No-No
WnDf,No-No-No
0pc5,No-No-No
ea9s,No-No-No
no5s,Yes-Yes-Yes
EMR5,No-No-No
1vde,No-No-No
c25v,Yes-Yes-Yes
oeWr,No-No-No
Uysc,No-No-No
APw8,No-No-No
0B0z,Yes-Yes-Yes
2dFe,No-No-No
zhre,No-Yes-Yes
mSlu,Yes-Yes-Yes
uowI,No-No-No
u6OA,No-No-No
Lq1W,No-No-No
hYIF,No-No-No
GeYp,No-No-No
71ZJ,No-No-No
LPwc,No-No-No
Qdok,No-No-No
48lf,No-No-No
hSV9,Yes-Yes-Yes
8YSJ,No-No-No
0uA6,No-No-No
FlFL,No-No-No
uHC8,No-No-No
JNDJ,Yes-Yes-Yes
hBf3,No-No-No
U4zc,Yes-Yes-Yes
jfV2,No-No-No
Hhxo,No-No-No
1naE,No-No-No
7bOu,No-No-No
0i8G,No-No-No
lcVM,No-No-No
ZwDD,No-No-No
WFOu,No-No-No
Izn0,Yes-Yes-Yes
mfvk,Yes-Yes-Yes
vwhv,Yes-Yes-Yes
TDeL,Yes-Yes-Yes
ex3F,No-No-No
bOdT,No-No-No
G32Z,No-No-No
mCW8,Yes-Yes-Yes
EQKo,No-No-No
4Xix,No-No-No
wU9h,Yes-Yes-Yes
f1oa,No-No-No
4hcZ,No-No-No
crKX,No-No-No
VA5A,No-No-No
x1Hb,Yes-Yes-Yes
IOya,No-No-No
8MJO,No-No-No
Esy3,Yes-Yes-Yes
wkpB,No-No-No
T07I,No-No-No
VT4E,No-No-No
4B7e,No-No-No
GQbm,No-No-No
iruo,No-No-No
0UU4,No-No-No
1q0u,Yes-Yes-Yes
NICg,No-No-No
Rxyt,No-No-No
azX6,No-No-No
BrCN,No-No-No
HvLl,Yes-Yes-Yes
Cr7x,No-No-No
zCfX,No-No-No
xry3,No-No-No
HIc5,No-No-No
qPBw,No-No-No
z3Mf,No-No-No
63t8,No-No-No
ZvVV,No-No-No
RLXh,Yes-Yes-Yes
2A3H,No-No-No
x3BT,Yes-Yes-Yes
C04R,No-No-No
514i,No-No-No
aIKe,No-No-No
h1TF,Yes-Yes-Yes
PDWX,No-No-No
MkOY,No-No-No
Fln9,No-No-No
Uul2,No-No-No
yfNM,No-No-No
MTfJ,No-No-No
e04k,No-No-No
1f1s,No-No-No
5edZ,No-No-No
0d3Z,No-No-No
FnlM,No-No-No
t8wP,No-No-Yes
ijDy,No-No-No
Xa9k,Yes-Yes-Yes
63vb,No-No-No
KMIT,No-No-No
lx1Z,No-No-No
dqk0,Yes-Yes-Yes
ZDBq,No-No-No
Lxmz,No-No-No
GbTw,No-No-No
th3f,Yes-Yes-Yes
XsOt,Yes-Yes-Yes
NP7e,Yes-Yes-Yes
8rQp,No-No-No
0TZu,Yes-Yes-Yes
QSR8,No-No-No
txQK,Yes-Yes-Yes
OLFO,No-No-No
wLAY,Yes-Yes-Yes
R00q,Yes-Yes-Yes
6dBK,Yes-Yes-Yes
tpqh,No-No-No
Kn3k,No-No-No
FMnV,No-No-No
DZVo,No-No-No
9JR9,No-No-No
fYcr,No-No-No
bnEU,No-No-No
OxcS,No-No-No
LJvE,Yes-Yes-Yes
zbBX,No-No-No
hwze,No-Yes-Yes
vLOH,No-No-No
tmnV,No-No-No
fjnj,No-No-No
WUSa,No-No-No
jIh1,No-No-No
r5C3,No-No-No
LTEk,No-No-No
V6Pl,No-No-No
IOxc,No-No-No
OTqF,No-No-No
cSLv,No-No-No
8bgQ,No-No-No
J6Ct,No-No-No
h0Ts,No-No-No
pU87,No-No-No
sYnx,No-No-No
KkDh,No-No-No
BWZT,No-No-No
eQFA,No-No-No
mAbw,No-No-No
Mo39,Yes-Yes-Yes
Hi6c,No-No-No
NLD7,No-No-No
nkTq,No-No-No
pHfm,Yes-Yes-Yes
fTZU,Yes-Yes-Yes
RdWn,Yes-Yes-Yes
tloy,Yes-Yes-Yes
x73d,No-No-No
hJq0,No-No-No
Z81X,No-No-No
uNLy,No-No-No
4rY0,Yes-Yes-Yes
It9f,No-No-No
16pE,No-No-No
9jhI,Yes-Yes-Yes
J9jX,Yes-Yes-Yes
RjzZ,Yes-Yes-Yes
Q72A,No-No-No
NQ7W,No-No-No
RWlb,No-No-No
NKVZ,No-No-No
rv0w,No-No-No
kPCO,No-No-No
e7jS,No-No-No
ULpz,No-No-No
bCfk,No-No-No
ljyK,Yes-Yes-Yes
5WCD,No-No-No
hhi7,No-No-No
m1Gj,Yes-Yes-Yes
eMnF,No-No-No
Swqx,No-No-No
O6BL,Yes-Yes-Yes
T9H0,No-Yes-Yes
CR6Q,No-No-No
29xZ,No-No-No
doot,Yes-Yes-Yes
btFr,No-No-No
n0jZ,No-No-No
Bvbs,No-No-No
BVg7,Yes-Yes-Yes
phVe,No-No-No
jxVP,No-No-No
WHyJ,No-No-No
dmbP,No-No-No
fDIJ,No-No-No
OFEp,No-No-No
tCg7,No-No-No
IYuk,No-No-No
dBcs,No-No-No
hZF9,No-No-No
rRBj,No-No-No
7h1W,Yes-Yes-Yes
hDaA,No-No-No
Yhea,Yes-Yes-Yes
tmPN,Yes-Yes-Yes
vODJ,No-No-Yes
kVoD,No-No-No
RR6U,Yes-Yes-Yes
w0vw,No-No-No
8z7m,No-No-No
FZiI,No-No-No
UkxD,No-No-No
HrcK,No-No-No
jFMa,No-No-No
M1uf,No-No-No
wv0E,No-No-No
Kksy,No-No-No
GjJA,Yes-Yes-Yes
kzNS,Yes-Yes-Yes
YnJX,No-No-No
xSmt,No-No-No
pzcA,Yes-Yes-Yes
A1BG,No-No-No
2y3g,No-No-No
qH2R,No-No-No
NPot,Can't Judge-No-No
kWXB,No-No-No
ESgm,No-No-No
OUNw,No-No-No
F7yJ,No-No-No
cNbt,Yes-Yes-Yes
dgBT,No-No-No
hecM,No-No-No
orzm,No-No-No
1eZx,No-No-No
brr9,No-No-No
9UZ8,No-No-No
9ZVP,No-No-No
SRwy,Yes-Yes-Yes
eJY1,No-No-No
oiqU,No-No-No
LckK,No-Yes-Yes
9HkH,No-No-No
V8ak,No-No-No
Uz4q,No-No-No
ryxd,No-No-No
Ixbc,Yes-Yes-Yes
IUOE,No-No-No
5MYr,No-No-No
K88R,No-No-No
GlV9,Yes-Yes-Yes
C5Tk,No-No-No
9Dhm,Yes-Yes-Yes
yPI9,No-No-No
ngWb,No-No-No
4dy0,No-No-No
06ET,No-No-No
NlWc,No-No-No
jAID,Yes-Yes-Yes
qxl1,Yes-Yes-Yes
S7u6,Yes-Yes-Yes
VAcP,Yes-Yes-Yes
EvFG,Yes-Yes-Yes
V9xT,No-No-No
vd7R,No-No-No
wJn2,No-No-No
zLmZ,No-No-No
LdFM,No-No-Yes
4Wph,No-No-No
SAEm,Yes-Yes-Yes
7m9G,No-No-No
yb7L,No-No-No
sITR,No-No-No
7oI1,No-No-No
norF,Yes-Yes-Yes
yTTL,Yes-Yes-Yes
gcrN,Yes-Yes-Yes
cRJP,No-No-No
i0on,No-No-No
fajP,No-No-No
Mm8Z,Yes-Yes-Yes
Ie1h,Yes-Yes-Yes
HJgJ,No-No-No
vxZt,No-No-No
LQIX,No-Yes-Yes
vnqg,No-No-No
AWua,No-No-No
Ks60,No-No-No
ctlx,No-No-No
gwC9,No-No-No
FBAQ,No-No-No
nLoK,No-No-No
2mPF,Yes-Yes-Yes
uyiY,No-Yes-Yes
PSC4,Yes-Yes-Yes
as72,No-No-No
iIPA,No-No-No
PBPS,No-No-No
MbEi,No-No-No
WPsy,No-No-No
qHS7,No-No-No
S8Dy,No-No-No
gSF4,No-No-No
FVjz,Yes-Yes-Yes
WJkl,No-No-No
RrHj,No-No-No
z6K1,Yes-Yes-Yes
5sYJ,Yes-Yes-Yes
7Vtw,No-No-No
FZpo,Yes-Yes-Yes
BrYo,No-No-No
9D49,No-No-No
Gzqd,No-No-No
yU6V,Yes-Yes-Yes
tdNa,No-No-No
Wseg,Yes-Yes-Yes
MUTt,Yes-Yes-Yes
qaaO,No-No-No
Xg39,Yes-Yes-Yes
vYpJ,No-No-No
5wrw,No-No-No
Cx1Y,No-No-No
BVPV,No-No-No
xDCV,No-No-No
48TX,Yes-Yes-Yes
Y7S0,Yes-Yes-Yes
qPYz,No-No-No
AziW,No-No-No
fIfZ,Yes-Yes-Yes
bUnE,No-No-No
MYKM,Yes-Yes-Yes
7ojA,No-No-No
2lCp,Yes-Yes-Yes
JToa,No-No-No
KDnK,Yes-Yes-Yes
thRU,No-No-No
julq,No-No-No
ZMiY,No-No-No
8aE1,No-No-No
sWx2,Can't Judge-Can't Judge-Can't Judge
6n3U,No-No-No
BRJn,No-No-No
VM5C,No-No-No
MNit,No-No-No
cter,No-No-No
aDa6,Yes-Yes-Yes
Sf4a,No-No-No
VulW,No-No-No
pKX9,No-No-No
5Ewy,No-No-No
XKE8,No-No-No
Dvf1,No-No-No
n4v3,No-No-No
9ixF,No-No-No
WmVd,No-No-No
SGBn,No-No-No
e3NP,No-No-No
f6q5,No-No-No
NCEK,No-No-No
cCgq,Yes-Yes-Yes
Jvay,No-No-No
wKk2,No-No-No
Z2wB,No-No-No
erdi,No-No-No
Wbic,Yes-Yes-Yes
Wtq1,Yes-Yes-Yes
Nmji,No-No-No
IVaV,No-No-No
6tJM,No-No-No
2UhH,Yes-Yes-Yes
H6gB,No-No-No
23sk,No-No-No
eMHk,No-No-No
Hprp,Yes-Yes-Yes
Ywnk,No-No-No
fpKn,No-No-No
NZBv,Yes-Yes-Yes
DEeW,Yes-Yes-Yes
Ck3h,No-No-No
22RZ,No-No-No
TgwR,No-No-No
jLEj,No-No-No
hPhr,No-No-Yes
kEz0,No-No-No
GfYS,No-No-No
ICKR,Yes-Yes-Yes
i03x,No-No-No
hht8,Yes-Yes-Yes
Ogkh,Yes-Yes-Yes
ksF0,No-No-No
gUsC,No-No-No
0hrO,No-No-No
3Fgm,No-No-No
BFAV,Yes-Yes-Yes
sPBD,No-No-No
qYsm,Yes-Yes-Yes
C30l,No-No-No
nUlW,No-No-No
eaht,No-No-No
sfXE,No-No-No
MltW,No-No-No
evrn,Yes-Yes-Yes
O3vV,No-No-No
CXzV,No-No-No
1prX,No-No-No
9p9v,No-No-No
TfvG,No-No-Yes
qqoi,No-No-No
3DiV,Yes-Yes-Yes
LTNE,No-No-No
iXSj,No-No-No
IeCs,No-No-No
kFtV,No-No-No
FYl2,No-No-No
BTnT,Yes-Yes-Yes
0Zai,Yes-Yes-Yes
8lHD,Yes-Yes-Yes
OOfT,Yes-Yes-Yes
y79G,No-No-No
xysc,No-No-No
GWpu,No-No-No
4sQh,No-No-Yes
srDN,No-No-No
Kc9j,No-No-No
o8Sn,No-No-No
zXFw,Yes-Yes-Yes
VCiR,Yes-Yes-Yes
c2vg,No-No-No
JI50,Yes-Yes-Yes
32s9,No-No-No
Vn0l,No-No-No
nftC,No-No-No
H7UK,No-No-No
AdTa,Yes-Yes-Yes
YQmf,Yes-Yes-Yes
0HGR,No-No-No
as49,No-No-No
sGqO,No-No-No
Bi5I,Yes-Yes-Yes
2n6W,No-No-No
4EF2,No-No-No
js0t,No-No-No
QKin,No-No-No
DFCO,Yes-Yes-Yes
GGrm,Yes-Yes-Yes
pFMp,No-No-No
Eu6D,No-No-No
WvNc,No-No-No
RmWy,Yes-Yes-Yes
xP93,No-No-No
5rRL,No-No-No
Ff2g,Yes-Yes-Yes
pSTk,No-No-No
zKt4,No-No-No
3AO3,No-No-No
nEsv,Yes-Yes-Yes
EqOj,No-No-No
Jd0X,No-No-No
NvpR,No-No-No
a0HI,Yes-Yes-Yes
vHJm,No-No-No
kHZr,No-No-No
9kbs,No-No-No
bQaQ,Yes-Yes-Yes
bmmw,No-No-No
f0XD,No-No-No
kyz5,No-No-No
u8Ns,No-No-No
evbm,Yes-Yes-Yes
Tkk0,No-No-No
iP1q,Yes-Yes-Yes
K6WN,No-No-No
KxvT,Yes-Yes-Yes
U6Ps,No-No-No
3xFL,No-No-No
d9s3,Yes-Yes-Yes
zN8F,No-No-No
ZPSP,No-No-No
7te7,Yes-Yes-Yes
zuEv,No-No-No
3kGx,No-No-No
gPPr,No-No-No
zFrJ,No-No-No
v5sy,No-No-No
Trgd,Yes-Yes-Yes
Y3JC,Yes-Yes-Yes
dLgZ,No-No-No
CEJT,No-No-No
8NBd,No-No-No
0tZW,No-No-No
7h47,No-No-No
L1ty,Yes-Yes-Yes
yPY7,No-No-No
gfLI,No-No-No
tfW2,Yes-Yes-Yes
I3ys,Yes-Yes-Yes
DSfz,No-No-No
XRY0,Yes-Yes-Yes
